course,wylie,acip,tibetan_generated,pronunciation_generated,english,occurrences_in_course,depth,tier
C05,kye ma,KYE MA,ཀྱེ་མ,kyema,Alas,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi,,ཀྱི,kyi,by,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi,,ཀྱི,kyi,Because,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi,,ཀྱི,kyi,though,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi,,ཀྱི,kyi,'s,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi,,ཀྱི,kyi,Kyi,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,kyi dbang gis,,ཀྱི་དབང་གིས,kyiwang gi,by force of,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,kyis,,ཀྱིས,kyi,with,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,kyis,,ཀྱིས,kyi,in,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la,LA,ལ,la,for,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la,LA,ལ,la,For,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la,LA,ལ,la,On,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la,LA,ལ,la,whereas,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la,LA,ལ,la,But,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,la brten nas,LA BRTEN NAS,ལ་བརྟེན་ནས,laten ne,Due to,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la brten nas,LA BRTEN NAS,ལ་བརྟེན་ནས,laten ne,Based on,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la brten pa,,ལ་བརྟེན་པ,latenpa,with respect to,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la brten pas,LA BRTEN PAS,ལ་བརྟེན་པས,latenpe,depending on,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la la dag,LA LA DAG,ལ་ལ་དག,la la dak,some people,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la lar,LA LAR,ལ་ལར,lalar,any given,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs,LA SOGS,ལ་སོགས,lasok,or such,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,and each of the others,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,similar works,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,others,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,so forth,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,and the like,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,or whatever,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,and the other types,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,and such,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa,LA SOGS PA,ལ་སོགས་པ,lasokpa,other,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pa'i,LA SOGS PA'I,ལ་སོགས་པའི,lasokpay,such as,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs par,LA SOGS PAR,ལ་སོགས་པར,lasokpar,or such,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la sogs pas,LA SOGS PAS,ལ་སོགས་པས,lasokpe,and the like,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,la yod pa'i,,ལ་ཡོད་པའི,layupay,relate to,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,la'ang,LA'ANG,ལའང,la,Even,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,lag,LAG,ལག,lak,hand,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lag pas,LAG PAS,ལག་པས,lakpe,hand,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lam rim,LAM RIM,ལམ་རིམ,lamrim,Steps of the Path,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lam rim chen mo,LAM RIM CHEN MO,ལམ་རིམ་ཆེན་མོ,lamrim chenmo,Great Book on the Steps of the Path,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lan,LAN,ལན,len,answer,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lan 'debs,LAN 'DEBS,ལན་འདེབས,lenndep,answering,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lan 'debs pa,LAN 'DEBS PA,ལན་འདེབས་པ,lenndeppa,answer,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"lan 'debs tshul de nyid 'phags pa'i bzhed pa yin par ston pa la, gang phyir las ni skye ba med, , 'di ltar rang bzhin med de'i phyir, gang phyir de ni ma skyes pa, , de phyir chud zar mi 'gyur ro, , zhes rtsa sher gsungs pa drangs te, las rang bzhin gyis grub pa med pa'i phyir rang gi bdag nyid kyis skye ba med do, , de'i phyir las rang bzhin gyis 'gag pa mi srid pa'i phyir, las byas pa'i 'og tu 'gags pa de rang bzhin gyis grub par bzung nas chud mi za bar rtog pa rigs pa min no, , zhes pa'i don no",,ལན་འདེབས་ཚུལ་དེ་ཉིད་འཕགས་པའི་བཞེད་པ་ཡིན་པར་སྟོན་པ་ལ། གང་ཕྱིར་ལས་ནི་སྐྱེ་བ་མེད། ། འདི་ལྟར་རང་བཞིན་མེད་དེའི་ཕྱིར། གང་ཕྱིར་དེ་ནི་མ་སྐྱེས་པ། ། དེ་ཕྱིར་ཆུད་ཟར་མི་འགྱུར་རོ། ། ཞེས་རྩ་ཤེར་གསུངས་པ་དྲངས་ཏེ། ལས་རང་བཞིན་གྱིས་གྲུབ་པ་མེད་པའི་ཕྱིར་རང་གི་བདག་ཉིད་ཀྱིས་སྐྱེ་བ་མེད་དོ། ། དེའི་ཕྱིར་ལས་རང་བཞིན་གྱིས་འགག་པ་མི་སྲིད་པའི་ཕྱིར། ལས་བྱས་པའི་འོག་ཏུ་འགགས་པ་དེ་རང་བཞིན་གྱིས་གྲུབ་པར་བཟུང་ནས་ཆུད་མི་ཟ་བར་རྟོག་པ་རིགས་པ་མིན་ནོ། ། ཞེས་པའི་དོན་ནོ,"lenndep tsul de nyipakpay shepa yinpar tonpa lagang chir le ni kyewa me, ditar rangshin medey chirgang chir de ni makye pa, de chirchu sar mingyur ro, shetsa shersungpa drangte le rangshin gyi druppa mepay chirrang gi daknyi kyi kyewa medo ,dey chir le rangshin gyi gakpa misipay chir le jepay oktu gakpa de rangshin gyi druppar sung ne chu misawar tokpa rikpa minno ,shepay dunno","The Master, to demonstrate how this way of answering reflects exactly the position of the Arya [Nagarjuna], quotes the following statement from the Root Text on Wisdom: Because the karma never begins, Because it has no nature of its own, And since it has never even begun, Neither then can it simply go away. The lines are saying that, because there is no such thing as a karma that exists through its own nature, no such karma could ever have a beginning that came in and of itself. Because of this, it is completely impossible for a karma ever to end by any nature of its own. It is illogical to think of the subsequent condition of the deed's having ended and invent some idea of something that can never just go away. ********* Selection Four: What the Middle-Way School means when it says things are just the results of conceptualization",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,lan grangs gzhan,,ལན་གྲངས་གཞན,lendrang shen,"""some other"" life",1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lan grangs gzhan,,ལན་གྲངས་གཞན,lendrang shen,any other life beyond the next,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lan grangs gzhan la myong 'gyur,,ལན་གྲངས་གཞན་ལ་མྱོང་འགྱུར,lendrang shen la nyongngyur,for any life beyond,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,langs pa,LANGS PA,ལངས་པ,langpa,coming out,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,karmic,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,karma or actions,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,karmas,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,through,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,in,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,As a result,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,Because of,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,Due to,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,due to,1,6,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,Action,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,action,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,las,LAS,ལས,le,deed,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,las 'bras,LAS 'BRAS,ལས་འབྲས,ledre,karma and its consequences,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"las bde mi bde dang gzhan ni, ,dge dang mi dge dang gzhan yin",,ལས་བདེ་མི་བདེ་དང་གཞན་ནི། ། དགེ་དང་མི་དགེ་དང་གཞན་ཡིན,"lede mide dang shenni ,dge dang mige dang shenyin","Deeds for the pleasant, unpleasant, and other-- Virtuous, non-virtuous, and other.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,"las byas pa'i skad cig gnyis par 'gags zin pa'i snga logs kyi las 'gag pa la mngon du phyogs pa'i tshe, las kyi nus pa gzhag par bya ba'i phyir kha cig kun gzhi rnam par shes pa rtog par byed la, kha cig bu lon gyi dpang rgya ste de'i yi ge dang 'dra ba'i las gnyis las don gzhan pa, chud mi za ba zhes pa ldan min 'du byed du gyur pa cig 'dod do, , kha cig ni las gnyis kyi thob pa zhes pa de gnyis las don gzhan du gyur pa'i ldan min zhig rtog par byed do",,ལས་བྱས་པའི་སྐད་ཅིག་གཉིས་པར་འགགས་ཟིན་པའི་སྔ་ལོགས་ཀྱི་ལས་འགག་པ་ལ་མངོན་དུ་ཕྱོགས་པའི་ཚེ། ལས་ཀྱི་ནུས་པ་གཞག་པར་བྱ་བའི་ཕྱིར་ཁ་ཅིག་ཀུན་གཞི་རྣམ་པར་ཤེས་པ་རྟོག་པར་བྱེད་ལ། ཁ་ཅིག་བུ་ལོན་གྱི་དཔང་རྒྱ་སྟེ་དེའི་ཡི་གེ་དང་འདྲ་བའི་ལས་གཉིས་ལས་དོན་གཞན་པ། ཆུད་མི་ཟ་བ་ཞེས་པ་ལྡན་མིན་འདུ་བྱེད་དུ་གྱུར་པ་ཅིག་འདོད་དོ། ། ཁ་ཅིག་ནི་ལས་གཉིས་ཀྱི་ཐོབ་པ་ཞེས་པ་དེ་གཉིས་ལས་དོན་གཞན་དུ་གྱུར་པའི་ལྡན་མིན་ཞིག་རྟོག་པར་བྱེད་དོ,"lejepay kechik nyipar gaksinpay ngalok kyi le gakpa la ngun du chokpay tse le kyi nupa shakpar jaway chirka chikun shinampar shepa tokpar jela kachik bulun gyi pangya te dey yi ge dang draway le nyi le dunshen pachu misawa shepa denmin duje du gyurpa chikndu do, kachik ni le nyi kyi toppa shepa de nyi le dunshen du gyurpay denmin shiktokpar jedo","Let's consider the deed or karma as it exists up to the point right after the moment in which the deed is completed; that is, let's consider the deed as it approaches its end. The energy of the deed has to be stored somewhere, and so some thinkers have invented the idea of some kind of foundation consciousness for it to stay. Others have said that there is something which is changing but neither mental nor physical, something they call ""the fact of not just going away""; they say it is something that exists separately from the two types of deeds [virtue and non-virtue], and that it resembles the document written up for a loan that has to be repaid. Still others have invented the idea that there is another changing thing which is neither mental nor physical, again different from the two kinds of deeds themselves, something they call a ""hold.""",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,las can,LAS CAN,ལས་ཅན,lechen,with their own karma,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"las dang de'i 'bras bu'i bar du yun ring por chod pa'i dge mi dge'i las las kyang , bde ba dang sdug bsngal sogs kyi 'bras bu 'byung ba ni rang gi sde pa gong 'og thams cad 'dod la, de la las de 'bras bu 'byin pa'i snga logs bar du gnas na ni rtag par 'gyur la, rtag pas don byed par mi nus pas las las 'bras bu 'byung ba'i 'brel pa mi 'thad do",,ལས་དང་དེའི་འབྲས་བུའི་བར་དུ་ཡུན་རིང་པོར་ཆོད་པའི་དགེ་མི་དགེའི་ལས་ལས་ཀྱང། བདེ་བ་དང་སྡུག་བསྔལ་སོགས་ཀྱི་འབྲས་བུ་འབྱུང་བ་ནི་རང་གི་སྡེ་པ་གོང་འོག་ཐམས་ཅད་འདོད་ལ། དེ་ལ་ལས་དེ་འབྲས་བུ་འབྱིན་པའི་སྔ་ལོགས་བར་དུ་གནས་ན་ནི་རྟག་པར་འགྱུར་ལ། རྟག་པས་དོན་བྱེད་པར་མི་ནུས་པས་ལས་ལས་འབྲས་བུ་འབྱུང་བའི་འབྲེལ་པ་མི་འཐད་དོ,"le dang dey drebuy bar du yunring porchupay ge migey le le kyang ,dewa dang dungel sok kyi drebu jungwa ni rang gi depa gongok tamche dula de la le de drebu jinpay ngalokwar du ne na ni takpar gyurla takpe dunjepar minupe le le drebu jungway drelpa mite do","All the Buddhist schools, whether higher schools or lower schools, accept the principle that the consequences of pleasure and pain and so on arise from virtuous and non-virtuous karma or actions, even though the original karma and its eventual consequences may be separated by a very long period of time. The problem though is that, if the karma stays around during the entire period up to the point at which it gives its consequence, it would have to be unchanging. An unchanging thing though is incapable of affecting anything, and so you could never have a relationship where karma gave rise to any consequence.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,las de,,ལས་དེ,le de,the karma,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,las de,,ལས་དེ,le de,that deed,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,las de,,ལས་དེ,le de,the deed,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,"las de byas pa'i skad cig gnyis par zhig na ni, mtshams de nas 'bras bu dngos su 'byin pa'i snga logs kyi bar du las de med la, las zhig pa yang dngos por med pas las las 'bras bu ji ltar 'byung bar 'gyur zhes brtsad pa'i lan du",,ལས་དེ་བྱས་པའི་སྐད་ཅིག་གཉིས་པར་ཞིག་ན་ནི། མཚམས་དེ་ནས་འབྲས་བུ་དངོས་སུ་འབྱིན་པའི་སྔ་ལོགས་ཀྱི་བར་དུ་ལས་དེ་མེད་ལ། ལས་ཞིག་པ་ཡང་དངོས་པོར་མེད་པས་ལས་ལས་འབྲས་བུ་ཇི་ལྟར་འབྱུང་བར་འགྱུར་ཞེས་བརྩད་པའི་ལན་དུ,le de jepay kechik nyipar shik na nitsam de ne drebu ngu-su jinpay ngalok kyi bar du le de mela le shikpa yang ngupor mepe le le drebu jitar jungwar gyurshe tsepay len du,"From the moment after you complete a karma or deed, that deed is finished and gone. During the entire period from that point up to the point at which the consequence actually occurs, the deed no longer exists. A deed which is already gone is no longer a thing that can have any affect on anything. How then does a deed or karma ever produce any kind of consequence? Here is how we explain this problem:",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,"las de yang kun nas slong ba ni phra rgyas yin no, zhes bstan pa'i phyir de'i rjes la gnas lnga pa dang , phra rgyas de dag spong byed ni lam yin no zhes bstan pa'i phyir de'i rjes la gnas drug pa dang , der smos pa'i shes pa bye brag tu bstan pa'i phyir de'i rjes la gnas bdun pa dang , de las ni sangs rgyas la thun mong ma yin pa dang thun mong ba'i yon tan gnyis bstan pa las thun mong ba rgyas par bshad pa'i phyir de'i rjes la gnas brgyad pa bstan to",,ལས་དེ་ཡང་ཀུན་ནས་སློང་བ་ནི་ཕྲ་རྒྱས་ཡིན་ནོ། ཞེས་བསྟན་པའི་ཕྱིར་དེའི་རྗེས་ལ་གནས་ལྔ་པ་དང། ཕྲ་རྒྱས་དེ་དག་སྤོང་བྱེད་ནི་ལམ་ཡིན་ནོ་ཞེས་བསྟན་པའི་ཕྱིར་དེའི་རྗེས་ལ་གནས་དྲུག་པ་དང། དེར་སྨོས་པའི་ཤེས་པ་བྱེ་བྲག་ཏུ་བསྟན་པའི་ཕྱིར་དེའི་རྗེས་ལ་གནས་བདུན་པ་དང། དེ་ལས་ནི་སངས་རྒྱས་ལ་ཐུན་མོང་མ་ཡིན་པ་དང་ཐུན་མོང་བའི་ཡོན་ཏན་གཉིས་བསྟན་པ་ལས་ཐུན་མོང་བ་རྒྱས་པར་བཤད་པའི་ཕྱིར་དེའི་རྗེས་ལ་གནས་བརྒྱད་པ་བསྟན་ཏོ,"le de yang kun ne longwa ni tragye yinno shetenpay chirdey je la nengapa dang ,tra gye de dakpong je ni lamyin noshe tenpay chirdey je la nedrukpa dang ,der mupay shepa jedrak tutenpay chirdey je la nedunpa dang , de le ni sangye la tunmong mayinpa dang tunmongway yunten nyitenpa le tunmongwa gyepar shepay chirdey je la negyepa tento","The message of the next chapter, the fifth, is that the motivating force behind the deeds outlined in Chapter Four is the widespread mental afflictions. The sixth chapter is devoted to demonstrating a path by which we may eliminate these afflictions, so naturally comes after their presentation. The seventh chapter provides additional detail about the types of knowledge mentioned in the sixth; the eighth, lastly, completes the interrelationship of the chapters by enlarging upon the qualities which the Buddha possesses in common with advanced beings at lower stages--these qualities and those unique to the Buddha having first appeared in Chapter Seven.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,las gnyis,LAS GNYIS,ལས་གཉིས,lenyi,two types of deeds [virtue and non-virtue],1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las gnyis,LAS GNYIS,ལས་གཉིས,lenyi,two kinds of deeds,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las gnyis,LAS GNYIS,ལས་གཉིས,lenyi,two kinds of karma,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las gnyis,LAS GNYIS,ལས་གཉིས,lenyi,two types of karma,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las gzhan,LAS GZHAN,ལས་གཞན,leshen,other than,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las gzhan pa,LAS GZHAN PA,ལས་གཞན་པ,leshenpa,other than,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las kyi,LAS KYI,ལས་ཀྱི,le kyi,of deeds,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las kyi bag chags,LAS KYI BAG CHAGS,ལས་ཀྱི་བག་ཆགས,le kyi bakchak,mental seed of the deed,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las kyi lam,LAS KYI LAM,ལས་ཀྱི་ལམ,le kyi lam,paths of Action,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las kyi lam,LAS KYI LAM,ལས་ཀྱི་ལམ,le kyi lam,paths of action,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las kyi mtha',,ལས་ཀྱི་མཐའ,le kyi ta,activity,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,las lam,LAS LAM,ལས་ལམ,lelam,paths of action,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,las lam,LAS LAM,ལས་ལམ,lelam,paths of karma,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,"las lam bcu po re re yang gzhi dug gsum chung 'bring che gsum la brten pas gsum gsum mo, , de la srog gcod sogs chen po bcu po re res dmyal ba, 'bring bcu po re res yi dvags dang , chung ngu bcu po re res dud 'gror skye bar sa'i dngos gzhir gsungs la",,,"lelam chupo rere yang shiduk sumchung dringche sum la tenpe sumsum mo, de la sokchu sokchenpo chupo rere nyelba dringchupo rere yi dvak dang ,chung nguchupo rere dundror kyewarsay ngushir sung la","Now each one of the ten paths of karma can itself be divided into three kinds--lesser, medium, and greater--depending on the intensity of the three poisons. The Main Stage of Levels states that, from the ten greater instances of killing and the rest, one is born into the hells. It says that from medium instances of each of the ten you take birth as an insatiable spirit; and from the ten lesser instances, you are born as an animal.",1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,las las 'bras bu 'byung ba'i 'brel pa mi 'thad do,,ལས་ལས་འབྲས་བུ་འབྱུང་བའི་འབྲེལ་པ་མི་འཐད་དོ,le le drebu jungway drelpa mite do,could never have a relationship where karma gave rise to any consequence,1,2,"TENTATIVE (machine-matched, unreviewed)"
C05,las las 'bras bu ji ltar 'byung bar 'gyur,,ལས་ལས་འབྲས་བུ་ཇི་ལྟར་འབྱུང་བར་འགྱུར,le le drebu jitar jungwar gyur,How then does a deed or karma ever produce any kind of consequence?,1,2,"TENTATIVE (machine-matched, unreviewed)"
C05,las las 'jig rten sna tshogs skyes,,ལས་ལས་འཇིག་རྟེན་སྣ་ཚོགས་སྐྱེས,le le jikten natsok kye,Deeds cause the multitude of worlds.,1,1,"TENTATIVE (machine-matched, unreviewed)"
C05,lcags,LCAGS,ལྕགས,chak,steel,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lcags,LCAGS,ལྕགས,chak,steel,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lcags sngags,LCAGS SNGAGS,ལྕགས་སྔགས,changak,mantra of steel,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lcang lcong,LCANG LCONG,ལྕང་ལྕོང,changchong,crags,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lcang skya,LCANG SKYA,ལྕང་སྐྱ,changkya,Changkya,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan,LDAN,ལྡན,den,linked,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan,LDAN,ལྡན,den,associated,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan min,LDAN MIN,ལྡན་མིན,denmin,not associated,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan min,LDAN MIN,ལྡན་མིན,denmin,neither mental nor physical,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan min,LDAN MIN,ལྡན་མིན,denmin,neither mental nor physical,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan min 'du byed,LDAN MIN 'DU BYED,ལྡན་མིན་འདུ་བྱེད,denmin duje,changing but neither mental nor physical,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan pa,LDAN PA,ལྡན་པ,denpa,possesses,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldan pa,LDAN PA,ལྡན་པ,denpa,joined,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,ldog,LDOG,ལྡོག,dok,reverse,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ldog,LDOG,ལྡོག,dok,disappear,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,legs,LEGS,ལེགས,lek,excellent,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,legs spyad,LEGS SPYAD,ལེགས་སྤྱད,lekche,right,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lha skyid,LHA SKYID,ལྷ་སྐྱིད,hlakyi,Devasharma,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag,LHAG,ལྷག,hlak,superfluous,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag,LHAG,ལྷག,hlak,remaining,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag bcas,LHAG BCAS,ལྷག་བཅས,hlakche,still remains,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag bcas,LHAG BCAS,ལྷག་བཅས,hlakche,something remaining,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag bcas lhag med,,ལྷག་བཅས་ལྷག་མེད,hlakche hlakme,with and without anything remaining,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag brjod,LHAG BRJOD,ལྷག་བརྗོད,hlakju,superfluous,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag ma,LHAG MA,ལྷག་མ,hlakma,other,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag ma,LHAG MA,ལྷག་མ,hlakma,remains,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag ma,LHAG MA,ལྷག་མ,hlakma,left,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag med,LHAG MED,ལྷག་མེད,hlakme,without anything left over,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag med,LHAG MED,ལྷག་མེད,hlakme,nothing remaining,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhag pa'i bsam pa,LHAG PA'I BSAM PA,ལྷག་པའི་བསམ་པ,hlakpay sampa,willingness to accept the ultimate personal responsibility,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhan cig,LHAN CIG,ལྷན་ཅིག,hlenchik,together,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhan cig byed,,ལྷན་ཅིག་བྱེད,hlenchik je,contributing,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lhan skyes,LHAN SKYES,ལྷན་སྐྱེས,hlenkye,natural,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhar,LHAR,ལྷར,hlar,as a pleasure being,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lhas sbyin,,ལྷས་སྦྱིན,hlejin,Devadatta,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lhas sbyin gyi,LHAS SBYIN GYI,ལྷས་སྦྱིན་གྱི,hlejin gyi,Devadatta's,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,ljan ljin dang mi gtsang ba,,ལྗན་ལྗིན་དང་མི་གཙང་བ,jennjin dang mitsangwa,filth,1,3,"TENTATIVE (machine-matched, unreviewed)"
C05,ljon shing,LJON SHING,ལྗོན་ཤིང,junshing,trees,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lnga,LNGA,ལྔ,nga,Five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lnga brgya,LNGA BRGYA,ལྔ་བརྒྱ,ngagya,five hundred,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lnga brgyar,LNGA BRGYAR,ལྔ་བརྒྱར,ngagyar,five hundred,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lnga pa,LNGA PA,ལྔ་པ,ngapa,five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lnga po,LNGA PO,ལྔ་པོ,ngapo,five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lngar,LNGAR,ལྔར,ngar,five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lngar,LNGAR,ལྔར,ngar,into five,1,7,"TENTATIVE (machine-matched, unreviewed)"
C05,lngar dbye ba,LNGAR DBYE BA,ལྔར་དབྱེ་བ,ngaryewa,division into five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lngas,LNGAS,ལྔས,nge,five,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lo,LO,ལོ,lo,they say,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lo,LO,ལོ,lo,Thus they say,1,5,"TENTATIVE (machine-matched, unreviewed)"
C05,lo tsa ba'i,LO TZA BA'I,ལོ་ཙ་བའི,lotsaway,translators,1,5,"TENTATIVE (machine-matched, unreviewed)"
